card_id;ssn;Name;Address;phone
373;163658067;Mildred Sanchez;09 Annamark Circle,Dallas,TX;4698772424
374;588459557;Linda Duncan;09159 Charing Cross Way,Dallas,TX;9728773172
375;142746194;Janice Montgomery;661 Grasskamp Alley,Dallas,TX;2149058688
376;694583169;Robin Cox;0 Gerald Court,Dallas,TX;9727221586
377;513110091;Carol Howell;273 Sullivan Lane,Richardson,TX;2148311374
378;432497884;Doris Welch;74 Oakridge Alley,Dallas,TX;4699836603
379;204467713;Debra Kelly;0 Maywood Street,Dallas,TX;4699262312
380;597001738;Scott Morales;823 Sherman Point,Plano,TX;4698011210
381;221706594;Louise Murphy;7113 Carpenter Drive,Dallas,TX;4699881773
382;300485255;Jack Cruz;55322 Linden Point,Dallas,TX;4698960110
383;823597520;Teresa Carter;4757 Kingsford Street,Dallas,TX;2149641732
384;526530309;Eric Flores;0 Vera Center,Dallas,TX;2148682141
385;996226511;Louis Elliott;02 Jenna Trail,Dallas,TX;9725674117
386;688127828;Nicholas Evans;13 Russell Lane,Dallas,TX;2149753027
387;389899874;Evelyn Bailey;77832 West Park,Dallas,TX;9729789540
388;614079273;Arthur Ray;3079 Donald Point,Dallas,TX;4697542762
389;189818299;Shawn Burns;51 Nelson Plaza,Dallas,TX;4699788065
390;874300223;Henry Wallace;4139 Spaight Road,Richardson,TX;9725248949
391;841428500;Kathy Garcia;3657 Anhalt Trail,Richardson,TX;4698678069
392;933686811;Kenneth Sanchez;06600 Utah Crossing,Dallas,TX;9728100694
393;124811894;Carl Bishop;01 Goodland Junction,Dallas,TX;4697923214
394;255450108;Harry Tucker;8 Waubesa Parkway,Dallas,TX;2149254392
395;694431375;Christopher Marshall;34693 Warbler Junction,Plano,TX;2146463142
396;405109736;Russell Murphy;9552 Mandrake Center,Dallas,TX;2148433552
397;752918139;Jessica Carr;9 Sutteridge Pass,Dallas,TX;4699499851
398;324707021;Cheryl Moore;0 2nd Plaza,Dallas,TX;9722720101
399;903052325;Lori Carroll;879 Clarendon Alley,Dallas,TX;4699892206
400;323483150;Frank Martin;428 Lindbergh Way,Dallas,TX;9728021808
401;748297839;Joyce Allen;5911 Troy Pass,Dallas,TX;4699357570
402;203923954;Philip Gonzalez;2 Buhler Street,Dallas,TX;2149412219
403;483932540;Nicole Bell;69 Manitowish Lane,Dallas,TX;2149017334
404;235141141;Joseph Perry;45 Judy Trail,Dallas,TX;2149382436
405;138499901;Doris Peterson;56 Oxford Avenue,Dallas,TX;2149562812
406;311513288;Gregory Marshall;17 Eastwood Terrace,Dallas,TX;2148240301
407;359352008;Virginia Kelly;37408 Morrow Court,Plano,TX;9728399825
408;608209205;Beverly Hawkins;0 Hovde Terrace,Dallas,TX;4698141846
409;539337584;Scott Gonzalez;623 Westend Way,Dallas,TX;4699286396
410;407508210;Paul Mcdonald;334 Orin Avenue,Dallas,TX;9729941541
411;158214344;Dennis Duncan;05 Mitchell Hill,Dallas,TX;4699067817
412;146557699;Mary Ryan;24029 Nevada Way,Dallas,TX;4698276766
413;870931419;Victor Smith;0 Helena Point,Dallas,TX;2148283216
414;752503597;Ruby Murray;4920 Westend Court,Dallas,TX;2148596221
415;894844831;Jean Garza;91 Havey Plaza,Plano,TX;9727389037
416;327536005;Andrew Jordan;38498 Park Meadow Crossing,Dallas,TX;4697621505
417;868790477;Harry Marshall;24 Heffernan Crossing,Plano,TX;9729270592
418;409039079;Wayne Franklin;35 Continental Alley,Dallas,TX;2147419000
419;653599039;Lillian Gonzalez;9922 Arkansas Circle,Plano,TX;9728729248
420;718476143;Rachel Bishop;70227 Vernon Way,Dallas,TX;9727982559
421;841963890;Alan Lynch;332 Dayton Plaza,Plano,TX;2149308850
422;931944929;Carlos Ray;62 Monument Park,Dallas,TX;4699427494
423;720850355;Frank Taylor;5 Lien Center,Dallas,TX;2146215602
424;836238686;Melissa Burton;5 Springs Lane,Dallas,TX;4695670603
425;999282020;Anne Nelson;34365 Kropf Park,Dallas,TX;9729041974
426;919676865;Amanda Bailey;29 Continental Point,Dallas,TX;2148194931
427;362099834;Chris Duncan;35 Alpine Avenue,Dallas,TX;2149402965
428;762378033;Elizabeth Gibson;6602 Namekagon Way,Dallas,TX;9728637573
429;424501775;Keith Brown;471 Burning Wood Park,Dallas,TX;2148494296
430;221742881;Karen Sanchez;71 Old Gate Point,Dallas,TX;2149156512
431;467351217;Marilyn Meyer;3981 Lerdahl Point,Dallas,TX;9729565459
432;142418822;Harold Little;81271 Evergreen Lane,Dallas,TX;4698888096
433;626749990;Henry Dean;4913 Brentwood Center,Dallas,TX;4699502072
434;468997446;Joyce Rivera;3 Johnson Pass,Dallas,TX;4699823317
435;560851499;Marie Johnson;6 Graedel Street,Richardson,TX;9727014623
436;650876068;Aaron Clark;5169 Bashford Point,Plano,TX;2149314554
437;262558913;Anne Campbell;0140 Grover Place,Dallas,TX;2149621673
438;691111485;Janice Garrett;439 Prentice Hill,Dallas,TX;9729111842
439;772978655;Bobby Johnson;7 Moulton Crossing,Dallas,TX;4699485326
440;807937008;Fred Welch;0 Lukken Alley,Dallas,TX;2149553447
441;464188734;Laura Chapman;304 Lunder Hill,Richardson,TX;4698235855
442;307702725;Albert Castillo;2 Beilfuss Center,Dallas,TX;2147050297
443;528917558;Julia Oliver;42421 Farmco Street,Dallas,TX;9727805174
444;408530520;David Russell;57840 Laurel Alley,Dallas,TX;9728527339
445;520766004;Russell Montgomery;18 Hagan Pass,Dallas,TX;9723896002
446;660908261;Joe Price;1 Leroy Park,Dallas,TX;2145279098
447;799340025;Anthony Harrison;7123 Bunker Hill Junction,Dallas,TX;9729702532
448;870496647;Gregory Hudson;42 Park Meadow Park,Dallas,TX;9728839738
449;707638293;Michelle Chapman;29 Rieder Pass,Dallas,TX;9729117317
450;469391386;Chris Bailey;8 South Court,Dallas,TX;2149354761
451;553570780;Kevin Wood;0 Pierstorff Park,Dallas,TX;4698761298
452;316436159;Louise Spencer;4462 Blaine Avenue,Dallas,TX;2148775122
453;455512609;Ruth Lee;58 Waubesa Avenue,Dallas,TX;4699402041
454;995349938;Carolyn Alexander;634 Judy Pass,Dallas,TX;2148829567
455;149269323;Barbara Rivera;93 North Pass,Dallas,TX;9726967148
456;889469650;Adam Mcdonald;20734 Beilfuss Park,Dallas,TX;9728467469
457;242321789;Sara Graham;4992 Ridgeview Court,Dallas,TX;4695862569
458;900931217;Henry Spencer;919 7th Plaza,Dallas,TX;2149493097
459;669837441;Lillian Austin;8 Eagle Crest Way,Richardson,TX;4699802648
460;989791559;Jerry Pierce;16 Charing Cross Center,Dallas,TX;4695463297
461;336447837;Emily Ruiz;1 Claremont Junction,Plano,TX;2149615149
462;928580480;Lillian Baker;111 Village Plaza,Richardson,TX;4696437532
463;186052080;Ruth Butler;41052 Waubesa Lane,Richardson,TX;9727605201
464;922113673;Catherine Welch;666 Kim Crossing,Dallas,TX;9728952567
465;209549222;Howard Castillo;4069 Oneill Point,Richardson,TX;2143328692
466;352509918;Justin Sanders;2 Mayer Junction,Plano,TX;2148837551
467;651148311;Ronald Roberts;25 South Lane,Dallas,TX;9727031253
468;724315669;Jane Harrison;8070 Clarendon Parkway,Dallas,TX;4699070689
469;506888490;Benjamin Grant;89750 Kenwood Crossing,Dallas,TX;4699782012
470;581204224;Harry Miller;721 High Crossing Court,Dallas,TX;2148679998
471;878060469;Matthew Burke;735 Toban Park,Plano,TX;9729153614
472;246123136;Christine Chavez;560 Atwood Pass,Dallas,TX;2149376446
473;938959106;Eric Hernandez;80149 Haas Court,Dallas,TX;2149051189
474;734248047;Diana Jones;499 Pearson Junction,Dallas,TX;4698384299
475;829119179;Janet Rice;35291 Bunker Hill Way,Dallas,TX;2142913432
476;744910994;Diane Ruiz;36 Cambridge Park,Dallas,TX;4698885191
477;981131196;Theresa Russell;589 Northwestern Park,Dallas,TX;2148511236
478;770005747;Wayne Hunt;9818 Westend Center,Plano,TX;4699414660
479;842927572;Virginia Gordon;76 Tony Road,Dallas,TX;2149138462
480;737533435;Gloria Rice;9 Golf View Alley,Dallas,TX;2149209672
481;451562506;Mildred Butler;67 Westerfield Avenue,Dallas,TX;4692834838
482;368381777;Debra West;4799 Melody Parkway,Richardson,TX;9729666826
483;199369132;Nancy Wheeler;737 Doe Crossing Trail,Dallas,TX;9728983947
484;931762866;Lawrence Stone;8 Darwin Alley,Richardson,TX;2149499916
485;371288168;Rachel Reyes;6 Anniversary Alley,Richardson,TX;9729396714
486;435694707;Amanda Simpson;15 Dixon Street,Dallas,TX;9727401910
487;235323985;Lori Carroll;213 Forest Point,Dallas,TX;4699588957
488;148556625;Bobby Austin;62352 Pankratz Road,Richardson,TX;9729127272
489;253356885;Brenda Carpenter;6664 Prairie Rose Point,Dallas,TX;2149861471
490;817441979;Sharon Mason;33 Moulton Lane,Dallas,TX;9729011745
491;639314924;Joshua Ross;4376 Kropf Road,Dallas,TX;2149154707
492;926531333;Melissa Mccoy;08770 Moland Lane,Richardson,TX;4699264571
493;728549849;Bobby Kelly;79 Burning Wood Pass,Dallas,TX;2148601350
494;846650817;Jennifer Ortiz;25989 Mccormick Drive,Dallas,TX;4698747030
495;810704323;Chris Carter;50486 Grim Alley,Dallas,TX;4699161204
496;919266378;Christopher Gonzales;49163 Moose Point,Dallas,TX;2149596901
497;966294430;Albert Gibson;90 Lillian Trail,Dallas,TX;4699517990
498;435999670;Doris Rose;1891 Melrose Terrace,Richardson,TX;9728494915
499;416216778;Marilyn Jordan;61 Eagle Crest Junction,Richardson,TX;2147963512
500;306680158;Joe Bowman;26225 8th Road,Dallas,TX;9728828221
501;840123188;Denise Price;46 Knutson Drive,Richardson,TX;9724889450
502;332410512;Evelyn Edwards;7867 Nancy Park,Dallas,TX;9722091095
503;196027403;Kimberly Hernandez;2 Buell Drive,Dallas,TX;4697796890
504;388551450;Norma Boyd;35 Service Court,Dallas,TX;9728337491
505;395167095;Sharon Ramos;39 Daystar Hill,Dallas,TX;2148987050
506;541255056;Rachel Riley;01017 Jay Plaza,Dallas,TX;9728038359
507;132588039;Randy Jenkins;794 Buena Vista Road,Dallas,TX;4698949345
508;774384043;John Clark;0708 North Terrace,Dallas,TX;4699181359
509;495550985;Ruby Hansen;8756 Wayridge Drive,Dallas,TX;4699414442
510;739909261;Ashley Peters;28880 4th Alley,Dallas,TX;9728934339
511;377638268;Albert Garcia;0 Maple Terrace,Plano,TX;9729317094
512;150302288;Clarence Holmes;291 1st Terrace,Richardson,TX;2149526641
513;849928312;Julie Parker;3377 Dahle Street,Dallas,TX;2148769952
514;953431417;Michael Martinez;0967 Melrose Avenue,Dallas,TX;2149358776
515;337868085;William Berry;9 Hagan Street,Dallas,TX;2148851966
516;465958833;Gerald Burke;5175 Florence Center,Dallas,TX;4699997380
517;960839340;Linda Rodriguez;2427 Reindahl Park,Dallas,TX;9726645725
518;709911641;Terry Stephens;27291 Farragut Court,Dallas,TX;9728900078
519;423064282;Timothy Hunt;4219 Westport Hill,Richardson,TX;2149501960
520;622299732;Richard Cruz;813 Darwin Avenue,Dallas,TX;9728892210
521;631128701;Gregory Gomez;3993 American Circle,Dallas,TX;9728678273
522;699590681;Louise Garza;14760 Bobwhite Terrace,Dallas,TX;4698937918
523;762638070;James Adams;055 Alpine Way,Richardson,TX;9729254501
524;149421309;Victor Gardner;12141 Corscot Junction,Dallas,TX;9729622925
525;531675941;Ernest Lane;66226 Nova Way,Plano,TX;4699996823
526;156631943;Joe Griffin;205 Fuller Plaza,Dallas,TX;4699124055
527;664384205;Sean Kelly;3 Gerald Court,Dallas,TX;2149709971
528;662877945;Angela Turner;53 Colorado Pass,Plano,TX;4699452673
529;678628472;Jerry Howard;68198 Monterey Parkway,Dallas,TX;9729363734
530;216372770;Ashley Lopez;405 Hovde Way,Dallas,TX;9729564194
531;302510303;Albert Marshall;933 Claremont Avenue,Dallas,TX;9727718796
532;194033629;Michelle Williams;07 Marquette Road,Dallas,TX;4699217056
533;303318810;Sharon Wells;23 Twin Pines Parkway,Dallas,TX;9728415472
534;785254186;Doris Gordon;358 Pearson Court,Dallas,TX;4699451043
535;395228160;Patricia Long;76 Jana Place,Plano,TX;4697112650
536;374216461;Helen Lee;65137 Summerview Crossing,Dallas,TX;4696568757
537;746771077;Kimberly Collins;9629 Delaware Crossing,Dallas,TX;4697893606
538;376272540;Mary Dunn;6848 Sunbrook Parkway,Dallas,TX;2149612821
539;756453967;Amy Harper;5863 Boyd Drive,Dallas,TX;2149883185
540;873253246;Bobby Long;35 Paget Circle,Plano,TX;2149101295
541;447508678;Sara Young;71916 Sherman Point,Plano,TX;9729182624
542;303613106;Kathy Oliver;0 Victoria Junction,Dallas,TX;9727848364
543;693546232;Ruby Ray;17 Hermina Point,Dallas,TX;2149871219
544;107164727;Lori Schmidt;181 Rowland Hill,Dallas,TX;4697866455
545;160602907;Raymond Fox;1 Farwell Avenue,Dallas,TX;2149860132
546;192573114;Nancy Turner;1 Vermont Alley,Dallas,TX;2149844444
547;214137727;Gregory Richards;9 Vidon Street,Dallas,TX;2149115776
548;480372448;Lawrence Perez;6441 Derek Junction,Dallas,TX;9729327049
549;279032319;Thomas Pierce;73803 Prairieview Alley,Dallas,TX;2148377005
550;860315301;Steve Larson;6 Nobel Trail,Dallas,TX;4698188073
551;375320893;Aaron Coleman;62 Golden Leaf Crossing,Plano,TX;9729657245
552;335175061;Joe Daniels;916 Marcy Way,Richardson,TX;9728527588
553;273163483;Theresa Porter;8868 Blaine Pass,Dallas,TX;2148412263
554;690784766;Kathleen Crawford;44 Elmside Place,Dallas,TX;2144662521
555;371489808;Joe Bradley;90362 Kipling Plaza,Dallas,TX;2149349993
556;957050987;Paul Jacobs;512 Tennessee Place,Dallas,TX;2148428747
557;229108054;Andrew Reid;7654 Moland Terrace,Dallas,TX;9726104548
558;714898210;Ralph George;072 Merchant Trail,Dallas,TX;9729176796
559;401335380;Jeremy Brown;2 Old Shore Park,Plano,TX;4699823476
560;953585532;Nicholas Kennedy;2067 Jana Parkway,Dallas,TX;2149516843
561;818634715;Ronald Wells;37 Prairieview Parkway,Plano,TX;4696723875
562;984160277;Albert Gilbert;7169 Scoville Avenue,Dallas,TX;9725997668
563;762909837;Jason Turner;208 Summit Park,Dallas,TX;9729197729
564;229266155;Arthur Spencer;624 Kropf Terrace,Dallas,TX;4697904776
565;673359377;Bonnie Ray;20935 Vahlen Pass,Dallas,TX;4696900504
566;414826319;Carol Ryan;43 Sloan Avenue,Dallas,TX;4699593742
567;832184025;Kevin Little;244 Tony Center,Dallas,TX;2148656806
568;562281756;Todd Hall;3896 Corscot Circle,Dallas,TX;2146237406
569;243204627;Ralph Hart;16083 Lillian Crossing,Dallas,TX;4699161028
570;152911428;Ruby Martin;6 Merry Trail,Dallas,TX;4697811733
571;200924036;Julia Kim;30 Corscot Terrace,Richardson,TX;9728268872
572;869202424;Lawrence Reyes;70001 Lunder Pass,Plano,TX;4699527199
573;766566664;Ronald Rivera;0 Fuller Trail,Dallas,TX;4699776988
574;966339584;Kenneth Medina;652 Melody Avenue,Dallas,TX;4698152235
575;761709256;Angela Clark;916 Elka Place,Dallas,TX;9727269437
576;191210161;Diane Brown;4221 Petterle Junction,Plano,TX;9726337951
577;597211875;Jack Ward;00625 Warner Street,Dallas,TX;9728024440
578;175990098;Roger Powell;48387 Corben Junction,Dallas,TX;2148036520
579;541562611;Rachel Cook;214 Eastwood Hill,Dallas,TX;2148623951
580;454078145;Karen Burke;09242 Victoria Plaza,Dallas,TX;4698977697
581;947351972;Kimberly Robinson;26233 Oneill Junction,Dallas,TX;2148102174
582;679656095;Samuel Bryant;95 Pearson Pass,Dallas,TX;9725096994
583;522265924;Russell Berry;27 Moose Plaza,Plano,TX;2149697916
584;624877517;Paula Frazier;713 Havey Court,Dallas,TX;4697047407
585;502800344;Anna Rice;9 Lunder Center,Dallas,TX;4699601948
586;385994195;Diane Stanley;96 Roth Hill,Richardson,TX;2149558100
587;678088971;Billy Snyder;8170 Clarendon Crossing,Dallas,TX;9728838736
588;850269485;Juan Bailey;6 Logan Crossing,Plano,TX;9729549785
589;119174689;Patricia Green;27001 Mayfield Street,Dallas,TX;9728801670
590;640578903;Louise Harrison;4383 Forest Dale Hill,Plano,TX;9725916825
591;915815067;Scott Cunningham;1312 Kinsman Terrace,Dallas,TX;4699408227
592;287082149;Steve White;57 Vera Lane,Dallas,TX;9725733704
593;915626265;Brandon Jones;8845 Blackbird Terrace,Dallas,TX;2149828588
594;622622819;Rebecca Reed;012 Sunbrook Place,Plano,TX;4698001493
595;330901862;Kelly Hawkins;517 Bay Crossing,Dallas,TX;9728392019
596;159374167;Kenneth Hudson;16 Porter Trail,Dallas,TX;9729777399
597;332962350;Tammy Butler;0897 Amoth Hill,Dallas,TX;2149348616
598;179136812;Steven Lane;0185 Hollow Ridge Street,Dallas,TX;2149930045
599;640945337;Jean West;5487 Tomscot Place,Plano,TX;2148144521
600;381834152;Keith Mason;1 Norway Maple Park,Richardson,TX;4692377698
601;480061832;Jose Morales;36703 Pennsylvania Center,Dallas,TX;2149368952
602;360262573;Johnny Harris;816 Ramsey Pass,Dallas,TX;2148008878
603;271803746;Harold Romero;864 Clove Plaza,Dallas,TX;9729587058
604;161602246;Jose Phillips;726 Farwell Road,Dallas,TX;4699227795
605;968213159;Tina Nguyen;7814 Fairview Avenue,Dallas,TX;2148582813
606;994007169;Michelle Hill;70 Jana Plaza,Plano,TX;2148054933
607;164070343;Henry Powell;1 Arapahoe Plaza,Dallas,TX;4698619090
608;491057221;Donna Nelson;4 Homewood Alley,Dallas,TX;4697009754
609;511954134;Louis Perry;1655 Heffernan Pass,Dallas,TX;2148203573
610;196784374;Paul Lee;41406 Ridge Oak Parkway,Dallas,TX;9728106175
611;112602094;Diana King;65113 Saint Paul Court,Dallas,TX;9727489174
612;376036774;Evelyn Campbell;68 Mifflin Court,Dallas,TX;2147434130
613;277815111;Louis Howard;0 Lyons Park,Dallas,TX;9729413029
614;658051653;Irene Robinson;04 Fairfield Parkway,Dallas,TX;4699436537
615;155872365;Alice Armstrong;7068 Derek Alley,Dallas,TX;2149116490
616;665028900;Eugene Woods;56245 Graceland Way,Dallas,TX;9728328839
617;670325349;Louis Taylor;09508 Thackeray Center,Dallas,TX;2149320979
618;416312379;Deborah Owens;12322 Hayes Center,Dallas,TX;2149711946
619;346414220;Marilyn Collins;305 1st Crossing,Dallas,TX;9729274971
620;475067256;Virginia Gonzalez;03722 Huxley Point,Dallas,TX;2148643430
621;701285911;Helen Ryan;51 Kennedy Parkway,Dallas,TX;2149880720
622;646841183;John Myers;4 Mendota Junction,Dallas,TX;2144370969
623;748141656;Mary Collins;261 Almo Alley,Dallas,TX;4699875918
624;802790419;Raymond Carter;71 Eastwood Way,Dallas,TX;9728910800
625;124079804;Mary Ramos;6 Anderson Lane,Plano,TX;2149890536
626;311305644;Kathy Ferguson;20 7th Place,Dallas,TX;2146077944
627;156048304;Clarence Morales;4645 Homewood Trail,Plano,TX;2149000324
628;590287564;Teresa Campbell;0241 Bultman Point,Dallas,TX;2149300030
629;157330075;Roger Nguyen;249 Marquette Center,Dallas,TX;9729318604
630;326208507;Phyllis Long;9 Bluestem Circle,Dallas,TX;9726617458
631;536175051;Michael Taylor;18398 Florence Place,Dallas,TX;9728337591
632;906452011;John Watkins;1669 Ridgeview Hill,Richardson,TX;2149250299
633;336892349;Carolyn Garcia;9 Dapin Trail,Dallas,TX;2149202780
634;255256148;Donald Phillips;7 Alpine Alley,Dallas,TX;2148136913
635;292880298;Deborah Watson;75 Carey Parkway,Dallas,TX;4698091498
636;640786255;Annie Shaw;66820 Bunting Plaza,Dallas,TX;9729656678
637;847478564;Alan Price;84 Rutledge Junction,Dallas,TX;9727765854
638;126263636;Kathryn Morrison;59100 Onsgard Crossing,Dallas,TX;9728751440
639;471616333;Christopher Johnson;777 Ludington Terrace,Dallas,TX;9726799556
640;439038518;Joshua Bishop;0 Grim Place,Dallas,TX;2146005143
641;391222309;Ernest Jones;8085 Weeping Birch Alley,Dallas,TX;9729481978
642;897346632;Melissa Banks;578 Reindahl Trail,Dallas,TX;9729932150
643;985722421;Arthur Lane;26696 Steensland Court,Plano,TX;2149598756
644;325856108;Joyce Perkins;8 Bluestem Park,Dallas,TX;9729425394
645;506851419;Judith Sullivan;95194 Badeau Trail,Dallas,TX;9728908729
646;103273706;Billy Johnson;95272 Kensington Plaza,Dallas,TX;9728235333
647;378579726;Marie Bell;74 Anderson Avenue,Dallas,TX;4699910533
648;764947005;Jimmy Ford;14311 Merchant Court,Dallas,TX;4699373556
649;667375162;Alice Mccoy;6 Nelson Avenue,Dallas,TX;4698487697
650;946025323;Richard Matthews;121 Warrior Alley,Dallas,TX;9729630887
651;143593681;Daniel Foster;84 Charing Cross Avenue,Dallas,TX;9728380899
652;251350397;Earl Banks;0 Lindbergh Place,Dallas,TX;9729219987
653;709471259;Scott Rogers;9 Gulseth Circle,Dallas,TX;4699367824
654;211179786;Richard Baker;68093 Ridge Oak Junction,Dallas,TX;9729578835
655;375179234;Robin Mcdonald;3407 Old Gate Circle,Dallas,TX;9728582976
656;512450642;Victor Riley;219 Fair Oaks Park,Dallas,TX;2149327141
657;727220778;Anne Lopez;62 Truax Terrace,Dallas,TX;9729878304
658;315715729;Margaret Fisher;53744 Prentice Alley,Dallas,TX;4697112192
659;897194834;Amanda Perkins;629 Troy Way,Dallas,TX;9729372368
660;619765825;Linda Perry;83189 Esch Circle,Dallas,TX;2148653742
661;272908955;Wanda Lawrence;6239 Mandrake Alley,Dallas,TX;2147724765
662;100078344;Tina Mitchell;42613 Pankratz Hill,Dallas,TX;9727918636
663;392343414;Jacqueline Gordon;3603 Vernon Junction,Dallas,TX;9729795379
664;850035811;Betty Hunt;79 Welch Court,Dallas,TX;2146154372
665;190475767;Kevin Webb;156 Lukken Lane,Dallas,TX;2149477416
666;529874076;Joshua Evans;225 Dixon Center,Richardson,TX;2148824750
667;836542070;Kathleen Peters;5024 Park Meadow Park,Dallas,TX;2148382643
668;265541326;Marie Mason;651 Cody Trail,Dallas,TX;9729188605
669;941126153;Jean Morrison;68 Stuart Parkway,Dallas,TX;9727678868
670;190478274;Daniel Hudson;16609 Oak Valley Plaza,Dallas,TX;2149217666
671;318201054;Judith Dixon;8 Almo Court,Dallas,TX;9729082892
672;963642281;Roy Morales;05025 Muir Point,Dallas,TX;9726351013
673;531843873;Justin Marshall;972 Crownhardt Circle,Plano,TX;4697786036
674;635156122;Gregory Smith;59810 Erie Circle,Dallas,TX;9728680952
675;552290884;Deborah Reed;426 Swallow Hill,Richardson,TX;2149812497
676;578147271;Pamela King;1754 Pennsylvania Way,Plano,TX;2149890559
677;520659256;Alan Welch;1102 Magdeline Court,Richardson,TX;4699844212
678;393119047;Samuel Moore;41307 Grasskamp Drive,Dallas,TX;9728508906
679;343726326;Katherine Holmes;0 Rowland Avenue,Dallas,TX;9729543190
680;900262190;Harold Williams;7576 Vermont Plaza,Dallas,TX;2148897673
681;133852262;Evelyn Nguyen;590 Independence Circle,Dallas,TX;4697467480
682;824554537;Joe Cooper;1421 Linden Avenue,Plano,TX;4699771179
683;784922076;Helen Fernandez;70499 Michigan Circle,Dallas,TX;4698318504
684;151586475;Nicholas Gibson;2454 Clemons Crossing,Plano,TX;9729063742
685;122748518;Angela Tucker;50 Brentwood Crossing,Dallas,TX;9726505349
686;917444969;Amy Washington;93083 Elka Lane,Dallas,TX;9728172285
687;688025499;Gregory Sanchez;230 Briar Crest Road,Dallas,TX;9728608215
688;941812456;Terry Kennedy;55 Summer Ridge Point,Dallas,TX;2149451527
689;370795137;Charles Bradley;10 Kenwood Avenue,Dallas,TX;2147634487
690;972756100;Judy Gilbert;0 Roth Alley,Dallas,TX;2149178414
691;820059916;Paul Chapman;57011 Reindahl Terrace,Richardson,TX;4699189529
692;536887676;Cheryl Taylor;4916 Stang Hill,Plano,TX;4696029760
693;753824781;Linda Nelson;46 Lukken Hill,Dallas,TX;2147283594
694;617281448;Edward Harvey;2989 Leroy Point,Dallas,TX;4699998714
695;735503554;Carolyn Chapman;9524 Amoth Lane,Dallas,TX;2149472089
696;525502241;Jack Hudson;2 Claremont Drive,Dallas,TX;9725444023
697;534114411;Adam Gardner;907 Corben Alley,Dallas,TX;2145480751
698;363389674;Julia Pierce;8 Heath Avenue,Richardson,TX;4697015525
699;407531627;Janet Robertson;20 Mesta Plaza,Dallas,TX;2148362849
700;240041102;Maria Romero;188 Loeprich Drive,Richardson,TX;2148457095
701;472986371;Diana Rogers;58 Welch Place,Dallas,TX;4695026533
702;663090104;Evelyn Carter;8 Fair Oaks Alley,Plano,TX;4698250017
703;535555684;Bruce Armstrong;9 Memorial Junction,Plano,TX;2148755764
704;325184093;Janice Matthews;967 Mifflin Center,Dallas,TX;4699147781
705;371064026;Mildred Nelson;9598 Union Terrace,Dallas,TX;9724523908
706;222633734;Shawn Robertson;6590 Holy Cross Way,Dallas,TX;9726562026
707;276493884;Elizabeth Tucker;65 Fulton Court,Dallas,TX;2149876456
708;122239319;Dorothy Harper;83 Boyd Center,Dallas,TX;2148271293
709;323596505;Jack Woods;10 Crest Line Pass,Dallas,TX;2149429460
710;436605376;Eric Jordan;154 Redwing Way,Richardson,TX;4699243271
711;283972577;Marilyn Taylor;57 Farmco Park,Dallas,TX;2148067627
712;248172518;Timothy Edwards;109 Larry Road,Dallas,TX;2149749365
713;637482284;Carol Welch;121 Ohio Road,Dallas,TX;2148210016
714;164194566;Sandra Reed;1876 Westend Court,Plano,TX;4698969764
715;498448648;Jason Dunn;90950 Sherman Way,Richardson,TX;9727126791
716;741862253;Paula Jordan;0 Schurz Lane,Dallas,TX;2149561394
717;694721725;Willie Hernandez;46 Bluejay Crossing,Dallas,TX;4698691585
718;500830564;Chris Phillips;2563 Macpherson Avenue,Dallas,TX;2147955477
719;849331958;Juan Hayes;5 Melvin Junction,Dallas,TX;4696660063
720;398418926;Helen Lopez;2 Maryland Park,Richardson,TX;2149048793
721;642599156;Justin Porter;66 Lerdahl Street,Dallas,TX;4698200587
722;236999327;Johnny Garcia;85 Sloan Street,Dallas,TX;4699621344
723;590512989;Katherine Taylor;00 Carey Alley,Dallas,TX;4697550265
724;847744073;Jacqueline Howell;30 Meadow Valley Trail,Dallas,TX;9728174256
725;743839247;Earl Richards;431 Birchwood Court,Dallas,TX;2149594661
726;482297565;Clarence Woods;7 Schiller Road,Plano,TX;2149131723
727;209787735;Jessica Gonzales;645 Rutledge Road,Dallas,TX;9729383645
728;831596111;Matthew Warren;4561 Texas Lane,Dallas,TX;9729716529
729;280985533;Kathy Smith;8726 Packers Parkway,Dallas,TX;2149534343
730;925639699;Keith Collins;99196 Surrey Court,Dallas,TX;2147887439
731;556383135;Joan Garrett;43 Scoville Pass,Plano,TX;9729547260
732;434718048;Diane Little;11 Donald Road,Plano,TX;4696889174
733;372723479;Wanda Mendoza;34327 Sunbrook Hill,Dallas,TX;4695696125
734;657614433;Martin Nguyen;08974 Bowman Way,Dallas,TX;4699967003
735;967288561;Donald Andrews;8 Kennedy Terrace,Dallas,TX;9728283356
736;895974019;Ruth Weaver;46239 Kipling Terrace,Dallas,TX;2148024320
737;469609195;Patricia Gilbert;43 Mariners Cove Center,Dallas,TX;2148147712
738;286875683;Carlos Ford;0 Dovetail Avenue,Dallas,TX;2146588568
739;988746162;Louise Arnold;55 Mandrake Crossing,Dallas,TX;9729034805
740;284978780;Henry Nichols;08 Oak Valley Park,Richardson,TX;2149410961
741;186841844;Kathleen Hayes;72 Mcguire Road,Dallas,TX;4698954109
742;458940428;Bonnie Mccoy;83175 Cottonwood Way,Dallas,TX;2149132990
743;419298694;Jerry Montgomery;10 Northland Plaza,Dallas,TX;2148267806
